id,province,prefecture,year,interestrate,lender,borrower,duration,loanamount,loandeposit,urban,pop1776,pop1820,pop1851,pop1880,pop1910,coastal_distance,river_distance,jinshi,river_length,area_sqm,treatyports,provcapital,pref_id,genealogy1911,civilwars,chambermemberp1913,urban1910,x_longitude_l,y_latitude_l,protestantmissinaries1920,disttreaty1897,firms1911,telegraphp_1911,postofficep_1911,pop1393,pop1580,pop1630,pop1680,distshort,east3
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a428,17,17017,1930,60,pawnb,humb,m,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkxa.a429,17,17017,1930,120,pawnc,humb,s,n,l,u,46,63.099998,79.599998,98.099998,121.6,781.52301,123.461,8,22.332001,19305.5,0,0,9747,4,0,145,5.5,103.71526,27.343275,20,371.2345,1,30,157,44,66,73.971001,153,916.06616,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2182,17,17019,1932,45.6,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
pkx.b2032,17,17019,1932,72,priv,humb,na,n,l,r,74.599998,74.800003,92.900002,64.599998,72.900002,956.69397,572.44598,165,16.285999,16339.7998,0,0,9753,5,0,40,6.1999998,100.16444,25.69783,3,305.61295,0,75,124,121.6526,291.68246,368.55936,465.72168,1299.476,0
